t,theta,theta_dot
0,0.7853981633974483,0
0.5050505050505051,0.7126888429847618,-0.28395018857877075
1.0101010101010102,0.5066785457080729,-0.5197807287361764
1.5151515151515151,0.20370212849574304,-0.66073356006518
2.0202020202020203,-0.13901146766983555,-0.6737354526326437
2.525252525252525,-0.4545545521124012,-0.5554994397905311
3.0303030303030303,-0.6827212092641324,-0.33442227368097205
3.5353535353535355,-0.7827003206637297,-0.055935834496577776
4.040404040404041,-0.7376742162829307,0.23171811420163646
4.545454545454546,-0.5551569737953588,0.4805388114009508
5.05050505050505,-0.2668965032584427,0.6430043731495612
5.555555555555555,0.07335009507925723,0.6818065438741581
6.0606060606060606,0.3991938415927421,0.5873936512075325
6.565656565656566,0.6480145265711273,0.38272205884805743
7.070707070707071,0.7745837264439652,0.11146787937638217
7.575757575757576,0.757555183839604,-0.1781395169838385
8.080808080808081,0.5996060728701289,-0.438154763021692
8.585858585858587,0.32805662762513715,-0.6205913092381088
9.090909090909092,-0.00721666503850895,-0.6848612178977138
9.595959595959595,-0.34097666425504747,-0.6151692591387283
10.1010101010101,-0.6087640645173716,-0.4285133776485813
10.606060606060606,-0.7611546729420484,-0.16627251770350232
11.11111111111111,-0.7721318315090208,0.1235309259880614
11.616161616161616,-0.6398079693031272,0.3929490608823893
12.121212121212121,-0.38673336566976174,0.593854843115233
12.626262626262626,-0.05891344431717253,0.6828972109467375
13.131313131313131,0.28042715574877203,0.6384716742762883
13.636363636363637,0.5652361942804356,0.4714924900408082
14.141414141414142,0.742529252813192,0.2200136569033066
14.646464646464647,0.7812964498220415,-0.06823643348366712
15.151515151515152,0.6754785340174607,-0.34528015318061944
15.656565656565656,0.4425526099109907,-0.562846733127998
16.161616161616163,0.12462504000143015,-0.6760531723141634
16.666666666666668,-0.21788797555266948,-0.6571784813507843
17.171717171717173,-0.5177782326144774,-0.5113777752743475
17.67676767676768,-0.7186793254505073,-0.2724071849286816
18.181818181818183,-0.7853294437985813,0.012571541320311859
18.68686868686869,-0.70632058854449,0.2954677126938787
19.19191919191919,-0.49524380608399804,0.5281075413706801
19.696969696969695,-0.18922411107013415,0.6641321899572472
20.2020202020202,0.15361973544084198,0.6713552684522042
20.707070707070706,0.46670870579393514,0.5476978348575038
21.21212121212121,0.6899558779642188,0.32311636356873236
21.717171717171716,0.7838760302838376,0.04320476418749966
22.22222222222222,0.7324842138100854,-0.24382895707037813
22.727272727272727,0.5443753282725112,-0.4899017985474383
23.232323232323232,0.25253171498521765,-0.6474356552676972
23.737373737373737,-0.08846882803922765,-0.6804984096485079
24.242424242424242,-0.4121823338704991,-0.5804512630552133
24.747474747474747,-0.6564763836049912,-0.37174580369112975
25.252525252525253,-0.7769154129140388,-0.09864689114332709
25.757575757575758,-0.7534749605315251,0.19067603609243577
26.262626262626263,-0.589666601414008,0.4482623847388299
26.767676767676768,-0.3140482703237673,0.626261975544805
27.272727272727273,0.022618365694246332,0.6846112157314083
27.77777777777778,0.35480093295525345,0.6090684630556604
28.282828282828284,0.6182761706901063,0.4180629577661081
28.78787878787879,0.7648317194751449,0.15353801580862897
29.292929292929294,0.7691006696374877,-0.13638655109065417
29.7979797979798,0.6308056397091206,-0.4037845781905689
30.303030303030305,0.37318233729184436,-0.600387520712256
30.80808080808081,0.04355156507336231,-0.6839585913113507
31.31313131313131,-0.2948746743856748,-0.6333473253727713
31.818181818181817,-0.5758472021993174,-0.4617162453607235
32.323232323232325,-0.747321030824873,-0.20752809208839793
32.82828282828283,-0.7798064246580775,0.08127696734629641
33.333333333333336,-0.6674509784699896,0.3567173266922494
33.83838383838384,-0.4297366341487282,0.5705147882608171
34.343434343434346,-0.10916085626328674,0.678064220514792
34.84848484848485,0.23262069649731013,0.6533904899736839
35.35353535353536,0.5293515317092278,0.5022439954015653
35.85858585858586,0.7247902533278628,0.2602272482307124
36.36363636363637,0.7848851522499128,-0.0256722057341303
36.86868686868687,0.6996440034805709,-0.3073688822571967
37.37373737373738,0.48316073966252765,-0.536722875166824
37.878787878787875,0.1741515205311,-0.667362018831536
38.38383838383838,-0.16897056938383145,-0.6683973772674424
38.888888888888886,-0.4789775603821434,-0.5395850094169952
39.39393939393939,-0.6972083848463166,-0.3113205675914528
39.898989898989896,-0.7846193149779159,-0.030048072715135384
40.4040404040404,-0.7267480060534537,0.2561408386340481
40.90909090909091,-0.5331565952415567,0.4991247520656282
41.41414141414141,-0.23781088259970432,0.6518982560337664
41.91919191919192,0.10389542729812576,0.6787213830358237
42.42424242424242,0.4253534738471193,0.573043906985499
42.92929292929293,0.6647193155927833,0.36052052996207046
43.43434343434343,0.7791385247105914,0.08564707677825519
43.93939393939394,0.7488930825128337,-0.20332201765518648
44.44444444444444,0.5793630024291426,-0.45837300044238827
44.94949494949495,0.2996965346365804,-0.6315474067295309
45.45454545454545,-0.03805230722916591,-0.6842460396083186
45.95959595959596,-0.3686091960706652,-0.6026503678558581
46.464646464646464,-0.6277340980024161,-0.40740767991659105
46.96969696969697,-0.7681000431380667,-0.14069865360458453
47.474747474747474,-0.7661004452716491,0.1492511353198309
47.97979797979798,-0.6214843651480523,0.4145308344651896
48.484848484848484,-0.3595385817131227,0.6069542716744593
48.98989898989899,-0.027877486114019818,0.6844717763707827
49.494949494949495,0.3091048631386531,0.6281922466756127
50,0.5862333933205239,0.4516630620016999
