x1,x2,y1,y2
2.53935,2.80095,1.82355,1.74008
2.80095,2.80095,1.74008,1.74008
2.80095,3.02637,1.74008,1.69974
3.02637,3.02637,1.69974,1.69974
3.02637,3.22248,1.69974,1.69798
3.22248,3.41658,1.69798,1.73372
3.41658,3.58993,1.73372,1.8005
3.58993,3.75599,1.8005,1.89652
3.75599,3.92448,1.89652,2.02556
-4.08407,-4.08407,1.89054,1.89054
-4.08407,-3.89758,1.89054,1.68878
-3.89758,-3.68991,1.68878,1.50964
-3.68991,-3.68991,1.50964,1.50964
-3.68991,-3.50706,1.50964,1.39738
-3.50706,-3.50706,1.39738,1.39738
-3.50706,-3.33612,1.39738,1.33375
-3.33612,-3.15535,1.33375,1.30911
-3.15535,-2.98565,1.30911,1.32199
-2.98565,-2.81181,1.32199,1.36472
-2.81181,-2.61637,1.36472,1.43886
-2.61637,-2.37685,1.43886,1.55277
-2.37685,-2.13335,1.55277,1.68054
-2.13335,-1.89027,1.68054,1.80915
-1.89027,-1.6446,1.80915,1.9327
-4.08407,-4.08407,1.60603,1.60603
-4.08407,-3.91746,1.60603,1.38736
-3.91746,-3.73643,1.38736,1.1807
-3.73643,-3.53267,1.1807,0.99753
-3.53267,-3.53267,0.99753,0.99753
-3.53267,-3.37745,0.99753,0.90327
-3.37745,-3.37745,0.90327,0.90327
-3.37745,-3.23604,0.90327,0.85717
-3.23604,-3.08654,0.85717,0.85067
-3.08654,-2.95067,0.85067,0.87838
-2.95067,-2.80802,0.87838,0.93429
-2.80802,-2.6397,0.93429,1.02425
-2.6397,-2.41935,1.02425,1.16301
-2.41935,-2.1906,1.16301,1.31561
-4.08407,-4.08407,1.32153,1.32153
-4.08407,-3.94236,1.32153,1.08592
-3.94236,-3.79902,1.08592,0.85141
-3.79902,-3.65587,0.85141,0.61682
-3.65587,-3.51879,0.61682,0.37869
-3.51879,-3.51879,0.37869,0.37869
-3.51879,-3.426,0.37869,0.17226
-3.426,-3.426,0.17226,0.17226
-3.426,-3.39754,0.17226,0.04119
-3.39754,-3.40859,0.04119,-0.10428
-3.40859,-3.44693,-0.10428,-0.22414
-3.44693,-3.5128,-0.22414,-0.36386
-3.5128,-3.62075,-0.36386,-0.55541
-3.62075,-3.7629,-0.55541,-0.79057
-3.7629,-3.90634,-0.79057,-1.02513
-3.90634,-4.04841,-1.02513,-1.26049
-4.04841,-4.04841,-1.26049,-1.26049
