x1,x2,y1,y2
-4.07089,-4.07274,-3.23368,-3.23722
-4.07274,-4.07394,-3.23722,-3.24449
-4.07394,-4.07538,-3.24449,-3.25919
-4.07538,-4.07538,-3.25919,-3.25919
-4.07538,-4.07538,-3.25919,-3.25919
-4.07538,-4.08292,-3.25919,-3.53403
-4.08292,-4.08368,-3.53403,-3.80905
-4.08368,-4.08407,-3.80905,-4.08407
-4.08407,-4.08407,-4.08407,-4.08407
-3.51034,-3.51034,-3.09784,-3.09784
-3.51034,-3.51237,-3.09784,-3.25901
-3.51237,-3.51237,-3.25901,-3.25901
-3.51237,-3.51389,-3.25901,-3.53403
-3.51389,-3.51463,-3.53403,-3.80905
-3.51463,-3.51506,-3.80905,-4.08407
-3.51506,-3.51506,-4.08407,-4.08407
-2.94017,-2.94329,-2.98401,-3.25901
-2.94329,-2.94475,-3.25901,-3.53403
-2.94475,-2.94556,-3.53403,-3.80905
-2.94556,-2.94605,-3.80905,-4.08407
-2.94605,-2.94605,-4.08407,-4.08407
2.26926,2.26532,-4.03727,-4.03107
2.26532,2.26174,-4.03107,-4.02376
2.26174,2.26174,-4.02376,-4.02376
2.26174,2.25718,-4.02376,-4.02028
2.25718,2.25298,-4.02028,-4.01555
2.25298,2.24923,-4.01555,-4.0098
2.24923,2.24566,-4.0098,-4.00358
2.24566,2.24221,-4.00358,-3.99577
2.24221,2.24221,-3.99577,-3.99577
2.24221,2.23749,-3.99577,-3.99182
2.23749,2.23286,-3.99182,-3.98554
2.23286,2.23286,-3.98554,-3.98554
2.23286,2.2276,-3.98554,-3.97855
2.2276,2.22299,-3.97855,-3.97085
2.22299,2.21868,-3.97085,-3.96287
2.21868,2.21413,-3.96287,-3.95549
2.21413,2.21413,-3.95549,-3.95549
2.21413,2.20788,-3.95549,-3.95027
2.20788,2.20788,-3.95027,-3.95027
2.20788,2.20075,-3.95027,-3.94251
2.20075,2.19587,-3.94251,-3.93562
2.19587,2.19311,-3.93562,-3.93019
2.19311,2.18962,-3.93019,-3.92126
2.18962,2.18581,-3.92126,-3.91062
2.18581,2.18581,-3.91062,-3.91062
2.18581,2.18067,-3.91062,-3.90302
2.18067,2.18067,-3.90302,-3.90302
2.18067,2.17541,-3.90302,-3.88988
2.17541,2.17541,-3.88988,-3.88988
2.17541,2.16794,-3.88988,-3.88589
2.16794,2.16264,-3.88589,-3.87751
2.16264,2.15812,-3.87751,-3.86759
2.15812,2.15812,-3.86759,-3.86759
2.15812,2.15121,-3.86759,-3.86333
2.15121,2.14548,-3.86333,-3.85651
2.14548,2.14091,-3.85651,-3.84891
2.14091,2.13671,-3.84891,-3.84058
2.13671,2.13232,-3.84058,-3.83123
2.13232,2.13232,-3.83123,-3.83123
2.13232,2.12548,-3.83123,-3.82564
2.12548,2.11871,-3.82564,-3.81599
2.11871,2.1131,-3.81599,-3.80574
2.1131,2.10813,-3.80574,-3.79503
2.10813,2.10282,-3.79503,-3.78447
2.10282,2.10282,-3.78447,-3.78447
2.10282,2.09603,-3.78447,-3.77772
2.09603,2.0901,-3.77772,-3.76974
2.0901,2.0846,-3.76974,-3.76143
2.0846,2.07902,-3.76143,-3.75342
2.07902,2.07376,-3.75342,-3.74273
