x1,x2,y1,y2
-2.38772,-2.39154,-2.98404,-2.70904
-2.39154,-2.39601,-2.70904,-2.43406
-2.39601,-2.40127,-2.43406,-2.15909
-2.40127,-2.40755,-2.15909,-1.88414
-2.40755,-2.41525,-1.88414,-1.60923
-2.41525,-2.42523,-1.60923,-1.33439
-2.42523,-2.44012,-1.33439,-1.0598
-2.44012,-2.44012,-1.0598,-1.0598
-2.44012,-2.4584,-1.0598,-0.87984
-2.4584,-2.4584,-0.87984,-0.87984
-2.4584,-2.47235,-0.87984,-0.81176
-2.47235,-2.47235,-0.81176,-0.81176
-2.47235,-2.48973,-0.81176,-0.78118
-2.48973,-2.48973,-0.78118,-0.78118
-2.48973,-2.50707,-0.78118,-0.77281
-2.50707,-2.5253,-0.77281,-0.77407
-2.5253,-2.54977,-0.77407,-0.78455
-2.54977,-2.58228,-0.78455,-0.80162
-2.09253,-2.09253,-4.08407,-4.08407
-2.09253,-2.095,-4.08407,-3.80906
-2.095,-2.09788,-3.80906,-3.53405
-2.09788,-2.10123,-3.53405,-3.25905
-2.10123,-2.10515,-3.25905,-2.98406
-2.10515,-2.10973,-2.98406,-2.70908
-2.10973,-2.11507,-2.70908,-2.43411
-2.11507,-2.12133,-2.43411,-2.15916
-2.12133,-2.12872,-2.15916,-1.88424
-2.12872,-2.13757,-1.88424,-1.60936
-2.13757,-2.14851,-1.60936,-1.33456
-2.14851,-2.16308,-1.33456,-1.05993
-2.16308,-2.18817,-1.05993,-0.78618
-2.18817,-2.18817,-0.78618,-0.78618
-2.18817,-2.19886,-0.78618,-0.71645
-2.19886,-2.19886,-0.71645,-0.71645
-2.19886,-2.21423,-0.71645,-0.66035
-2.21423,-2.21423,-0.66035,-0.66035
-1.80803,-1.80803,-4.08407,-4.08407
-1.80803,-1.81092,-4.08407,-3.80906
-1.81092,-1.81432,-3.80906,-3.53406
-1.81432,-1.81834,-3.53406,-3.25907
-1.81834,-1.82306,-3.25907,-2.98409
-1.82306,-1.82861,-2.98409,-2.70913
-1.82861,-1.83512,-2.70913,-2.43418
-1.83512,-1.84273,-2.43418,-2.15927
-1.84273,-1.85164,-2.15927,-1.88439
-1.85164,-1.86216,-1.88439,-1.60957
-1.86216,-1.87475,-1.60957,-1.33484
-1.87475,-1.89041,-1.33484,-1.06027
-1.89041,-1.91216,-1.06027,-0.78615
-1.91216,-1.91216,-0.78615,-0.78615
-1.91216,-1.93852,-0.78615,-0.59452
-1.93852,-1.93852,-0.59452,-0.59452
-1.52352,-1.52352,-4.08407,-4.08407
-1.52352,-1.52691,-4.08407,-3.80907
-1.52691,-1.53096,-3.80907,-3.53408
-1.53096,-1.5358,-3.53408,-3.2591
-1.5358,-1.54156,-3.2591,-2.98414
-1.54156,-1.5484,-2.98414,-2.7092
-1.5484,-1.55646,-2.7092,-2.4343
-1.55646,-1.56592,-2.4343,-2.15944
-1.56592,-1.57697,-2.15944,-1.88465
-1.57697,-1.58986,-1.88465,-1.60993
-1.58986,-1.60494,-1.60993,-1.33532
-1.60494,-1.6229,-1.33532,-1.06089
-1.6229,-1.64538,-1.06089,-0.78681
-1.64538,-1.67956,-0.78681,-0.5141
-1.67956,-1.67956,-0.5141,-0.5141
-1.67956,-1.69284,-0.5141,-0.44461
-1.69284,-1.69284,-0.44461,-0.44461
-1.69284,-1.71094,-0.44461,-0.38733
-1.71094,-1.71094,-0.38733,-0.38733
-1.71094,-1.73087,-0.38733,-0.36214
-1.73087,-1.75451,-0.36214,-0.35701
-1.75451,-1.77934,-0.35701,-0.36133
-1.77934,-1.81317,-0.36133,-0.37735
-1.81317,-1.84889,-0.37735,-0.39415
-1.84889,-1.89252,-0.39415,-0.41918
-1.89252,-1.89252,-0.41918,-0.41918
-1.89252,-1.94487,-0.41918,-0.45028
-1.94487,-1.94487,-0.45028,-0.45028
-1.94487,-1.9906,-0.45028,-0.47705
-1.9906,-2.0205,-0.47705,-0.48924
-2.0205,-2.06014,-0.48924,-0.5122
-2.06014,-2.06014,-0.5122,-0.5122
-1.23902,-1.23902,-4.08407,-4.08407
-1.23902,-1.24299,-4.08407,-3.80908
-1.24299,-1.24781,-3.80908,-3.5341
-1.24781,-1.25367,-3.5341,-3.25914
-1.25367,-1.26076,-3.25914,-2.98421
-1.26076,-1.26928,-2.98421,-2.70932
-1.26928,-1.27947,-2.70932,-2.43449
-1.27947,-1.2915,-2.43449,-2.15974
-1.2915,-1.30556,-2.15974,-1.88508
-1.30556,-1.32185,-1.88508,-1.61054
-1.32185,-1.34063,-1.61054,-1.33617
-1.34063,-1.36229,-1.33617,-1.062
-0.95451,-0.95451,-4.08407,-4.08407
-0.95451,-0.95914,-4.08407,-3.80909
-0.95914,-0.96487,-3.80909,-3.53413
-0.96487,-0.97197,-3.53413,-3.2592
-0.97197,-0.98075,-3.2592,-2.98432
-0.98075,-0.99152,-2.98432,-2.70951
-0.99152,-1.00459,-2.70951,-2.4348
-1.00459,-1.02024,-2.4348,-2.16023
-1.02024,-1.03862,-2.16023,-1.88583
-1.03862,-1.05987,-1.88583,-1.61164
-1.05987,-1.08406,-1.61164,-1.33769
-0.67001,-0.67001,-4.08407,-4.08407
-0.67001,-0.67534,-4.08407,-3.8091
-0.67534,-0.68209,-3.8091,-3.53416
-0.68209,-0.69067,-3.53416,-3.25928
-0.69067,-0.70156,-3.25928,-2.98448
-0.70156,-0.71528,-2.98448,-2.7098
-0.71528,-0.73234,-2.7098,-2.43532
-0.73234,-0.75313,-2.43532,-2.16109
-0.75313,-0.77784,-2.16109,-1.88719
-0.77784,-0.8064,-1.88719,-1.61367
-0.3855,-0.3855,-4.08407,-4.08407
-0.3855,-0.39155,-4.08407,-3.80912
-0.39155,-0.3994,-3.80912,-3.53421
-0.3994,-0.40965,-3.53421,-3.25938
-0.40965,-0.42308,-3.25938,-2.9847
-0.42308,-0.44058,-2.9847,-2.71024
-0.44058,-0.4631,-2.71024,-2.43616
-0.4631,-0.49131,-2.43616,-2.16261
-0.49131,-0.52537,-2.16261,-1.88973
-0.101,-0.101,-4.08407,-4.08407
-0.101,-0.10772,-4.08407,-3.80913
-0.10772,-0.11665,-3.80913,-3.53426
-0.11665,-0.12867,-3.53426,-3.25951
-0.12867,-0.14498,-3.25951,-2.98498
-0.14498,-0.16715,-2.98498,-2.71088
-0.16715,-0.19698,-2.71088,-2.43752
-0.19698,-0.23585,-2.43752,-2.16531
0.18351,0.18351,-4.08407,-4.08407
0.18351,0.17623,-4.08407,-3.80915
0.17623,0.16635,-3.80915,-3.53431
