x1,x2,y1,y2
-3.6851,-3.47445,-2.18614,-2.36291
-3.47445,-3.26097,-2.36291,-2.53629
-3.26097,-3.04905,-2.53629,-2.71155
-3.04905,-2.84544,-2.71155,-2.89617
-2.84544,-2.66255,-2.89617,-3.10059
-2.66255,-2.66255,-3.10059,-3.10059
-2.66255,-2.5568,-3.10059,-3.26333
2.11712,1.96382,-3.83471,-3.64643
1.96382,1.80849,-3.64643,-3.49007
1.80849,1.6363,-3.49007,-3.35547
1.6363,1.42155,-3.35547,-3.23447
1.42155,1.1643,-3.23447,-3.13997
1.1643,0.89641,-3.13997,-3.07973
0.89641,0.62399,-3.07973,-3.04338
0.62399,0.34978,-3.04338,-3.02335
0.34978,0.07493,-3.02335,-3.01534
0.07493,-0.20003,-3.01534,-3.01765
-0.20003,-0.47468,-3.01765,-3.03078
-0.47468,-0.74827,-3.03078,-3.05752
-0.74827,-1.01917,-3.05752,-3.10348
-1.01917,-1.26042,-3.10348,-3.16942
-1.26042,-1.48479,-3.16942,-3.26359
-1.48479,-1.71132,-3.26359,-3.40689
-1.71132,-1.91454,-3.40689,-3.59067
-1.91454,-2.09253,-3.59067,-3.79957
3.25089,3.46409,-2.62361,-2.44989
3.46409,3.67569,-2.44989,-2.27423
3.67569,3.88207,-2.27423,-2.09253
3.88207,4.08006,-2.09253,-1.90179
4.08006,4.08407,-1.90179,-1.89771
2.22259,2.16802,-3.64341,-3.45565
2.16802,2.13982,-3.45565,-3.29307
2.13982,2.13614,-3.29307,-3.14321
2.13614,2.1615,-3.14321,-2.99129
2.1615,2.21895,-2.99129,-2.84935
2.21895,2.21895,-2.84935,-2.84935
2.21895,2.31446,-2.84935,-2.70525
2.31446,2.31446,-2.70525,-2.70525
2.31446,2.47094,-2.70525,-2.53735
2.47094,2.47094,-2.53735,-2.53735
2.47094,2.67929,-2.53735,-2.35814
2.67929,2.89582,-2.35814,-2.18861
2.89582,3.11227,-2.18861,-2.01895
3.11227,3.32342,-2.01895,-1.84284
3.32342,3.52496,-1.84284,-1.65593
3.52496,3.71262,-1.65593,-1.4552
3.71262,3.88207,-1.4552,-1.23902
3.88207,4.02889,-1.23902,-1.00696
2.20104,2.20104,-2.43761,-2.43761
2.20104,2.40501,-2.43761,-2.25392
2.40501,2.62312,-2.25392,-2.08648
2.62312,2.84291,-2.08648,-1.92118
2.84291,3.0577,-1.92118,-1.74953
3.0577,3.26239,-1.74953,-1.5661
3.26239,3.45206,-1.5661,-1.36735
3.45206,3.62187,-1.36735,-1.15154
3.62187,3.76669,-1.15154,-0.91896
3.76669,3.88207,-0.91896,-0.67001
3.88207,3.96298,-0.67001,-0.40791
3.96298,4.00418,-0.40791,-0.14529
4.00418,4.00673,-0.14529,0.11087
4.00673,3.97346,0.11087,0.36056
3.97346,3.90612,0.36056,0.60525
3.90612,3.80523,0.60525,0.84535
3.80523,3.67072,0.84535,1.08015
3.67072,3.50808,1.08015,1.30137
3.50808,3.32407,1.30137,1.50533
3.32407,3.12362,1.50533,1.69332
3.12362,2.91153,1.69332,1.86825
2.91153,2.69273,1.86825,2.03483
2.69273,2.47315,2.03483,2.20041
2.47315,2.26267,2.20041,2.37698
2.26267,2.26267,2.37698,2.37698
2.26267,2.12471,2.37698,2.52479
2.12471,2.12471,2.52479,2.52479
2.12471,2.04013,2.52479,2.65686
2.04013,1.98802,2.65686,2.81015
1.98802,1.97503,2.81015,2.94991
1.97503,1.98765,2.94991,3.09324
1.98765,2.02487,3.09324,3.25542
2.02487,2.08927,3.25542,3.44545
2.08927,2.18897,3.44545,3.68382
2.18897,2.30502,3.68382,3.93264
2.30502,2.37764,3.93264,4.08407
4.08407,4.03623,1.0151,1.09422
4.03623,3.88207,1.09422,1.32153
3.88207,3.70693,1.32153,1.53318
3.70693,3.51512,1.53318,1.72999
3.51512,3.31082,1.72999,1.91393
3.31082,3.09821,1.91393,2.0883
4.08407,4.05731,1.35914,1.39439
4.05731,3.88207,1.39439,1.60603
3.88207,3.69117,1.60603,1.80375
3.69117,3.48838,1.80375,1.98937
3.48838,3.27755,1.98937,2.1659
3.27755,3.06259,2.1659,2.33744
3.06259,2.84826,2.33744,2.50976
2.84826,2.64192,2.50976,2.69132
2.64192,2.45855,2.69132,2.89501
2.45855,2.45855,2.89501,2.89501
2.45855,2.36213,2.89501,3.04807
4.08407,4.07241,1.67924,1.69223
4.07241,3.88207,1.69223,1.89054
3.88207,3.68058,1.89054,2.07757
3.68058,3.47133,2.07757,2.25598
3.47133,3.25787,2.25598,2.42938
3.25787,3.04434,2.42938,2.6027
4.08407,4.08256,1.98542,1.98691
4.08256,3.88207,1.98691,2.17504
3.88207,3.67422,2.17504,2.35507
3.67422,3.46213,2.35507,2.53015
3.46213,3.24949,2.53015,2.70456
3.88207,3.67121,2.45955,2.63609
3.67121,3.45937,2.63609,2.81148
3.45937,3.25081,2.81148,2.99069
3.25081,3.05205,2.99069,3.1805
3.05205,2.87512,3.1805,3.39009
2.87512,2.87512,3.39009,3.39009
2.87512,2.76871,3.39009,3.56382
2.76871,2.69493,3.56382,3.75912
2.69493,2.66509,3.75912,3.93931
3.88207,3.67097,2.74405,2.92033
3.67097,3.4622,2.92033,3.09933
3.4622,3.26118,3.09933,3.28683
3.26118,3.07703,3.28683,3.49048
3.07703,3.07703,3.49048,3.49048
3.07703,2.94781,3.49048,3.67693
2.94781,2.94781,3.67693,3.67693
3.88207,3.67331,3.02856,3.20758
3.67331,3.47066,3.20758,3.39338
3.47066,3.28121,3.39338,3.59236
3.28121,3.11738,3.59236,3.8122
3.11738,3.11738,3.8122,3.8122
3.11738,3.02092,3.8122,3.99535
3.02092,2.98243,3.99535,4.08407
2.74505,2.61953,2.97786,3.13227
2.61953,2.52651,3.13227,3.28989
2.52651,2.4638,3.28989,3.46925
2.4638,2.44116,3.46925,3.65796
2.44116,2.44116,3.65796,3.65796
2.44116,2.45955,3.65796,3.88207
2.45955,2.45955,3.88207,3.88207
-1.79571,-1.55832,3.81947,3.69189
-1.55832,-1.30093,3.69189,3.59699
-1.30093,-1.03414,3.59699,3.53173
-1.03414,-0.76266,3.53173,3.48883
-0.76266,-0.48901,3.48883,3.46243
-0.48901,-0.21439,3.46243,3.44876
-0.21439,0.06057,3.44876,3.44589
0.06057,0.33543,3.44589,3.45338
0.33543,0.60973,3.45338,3.4723
0.60973,0.88264,3.4723,3.50536
0.88264,1.15249,3.50536,3.55718
1.15249,1.41412,3.55718,3.6336
1.41412,1.65714,3.6336,3.73824
1.65714,1.89054,3.73824,3.88207
1.89054,2.09938,3.88207,4.05925
2.09938,2.12554,4.05925,4.08407
-1.65831,-1.40096,4.00074,3.90537
-1.40096,-1.13483,3.90537,3.8373
-1.13483,-0.86397,3.8373,3.79062
-0.86397,-0.59072,3.79062,3.76031
-0.59072,-0.31632,3.76031,3.74286
-0.31632,-0.04143,3.74286,3.73627
-0.04143,0.23352,3.73627,3.73979
0.23352,0.50813,3.73979,3.75381
0.50813,0.78182,3.75381,3.77993
0.78182,1.05359,3.77993,3.82118
1.05359,1.32153,3.82118,3.88207
1.32153,1.58208,3.88207,3.96857
-2.37704,-2.31512,3.88207,3.61546
-2.31512,-2.31512,3.61546,3.61546
-2.31512,-2.30517,3.61546,3.4082
-2.30517,-2.34282,3.4082,3.20368
-2.34282,-2.41678,3.20368,3.03968
-2.41678,-2.51903,3.03968,2.89327
-2.51903,-2.65753,2.89327,2.7429
-3.37182,-3.43085,4.08407,4.00411
-3.43085,-3.60588,4.00411,3.79258
-3.60588,-3.79957,3.79258,3.59757
-3.79957,-4.00326,3.59757,3.41286
-4.00326,-4.00326,3.41286,3.41286
-4.00326,-4.05627,3.41286,3.36676
-4.05627,-4.05627,3.36676,3.36676
-3.00821,-3.22224,2.08067,1.90803
-3.22224,-3.42835,1.90803,1.72612
-3.42835,-3.62223,1.72612,1.53134
-3.62223,-3.79957,1.53134,1.32153
-3.79957,-3.95595,1.32153,1.09576
3.1789,3.38594,-3.01812,-2.83718
3.38594,3.59757,-2.83718,-2.66155
3.59757,3.8091,-2.66155,-2.48579
3.8091,4.0171,-2.48579,-2.30591
4.0171,4.08407,-2.30591,-2.24632
3.47683,3.59757,-0.91633,-0.67001
3.59757,3.68262,-0.67001,-0.40929
3.68262,3.72589,-0.40929,-0.15182
3.72589,3.7299,-0.15182,0.09851
3.7299,3.69799,0.09851,0.34149
3.69799,3.63213,0.34149,0.57938
3.63213,3.53277,0.57938,0.81296
3.53277,3.40009,0.81296,1.04031
3.40009,3.23522,1.04031,1.25814
3.23522,3.04659,1.25814,1.45773
3.04659,2.84045,1.45773,1.63941
2.84045,2.62245,1.63941,1.80691
2.62245,2.39862,1.80691,1.96669
2.39862,2.17708,1.96669,2.1295
2.17708,1.97634,2.1295,2.31565
1.97634,1.97634,2.31565,2.31565
1.97634,1.89094,2.31565,2.43365
1.89094,1.89094,2.43365,2.43365
1.89094,1.8412,2.43365,2.55225
4.08407,4.00438,3.15968,3.22769
4.00438,3.7974,3.22769,3.40875
3.7974,3.59757,3.40875,3.59757
3.59757,3.41217,3.59757,3.80026
3.41217,3.25319,3.80026,4.02364
3.25319,3.21649,4.02364,4.08407
-1.84778,-1.67517,3.55951,3.42129
-1.67517,-1.46411,3.42129,3.29824
-1.46411,-1.20863,3.29824,3.19922
-1.20863,-0.94167,3.19922,3.13503
-0.94167,-0.66969,3.13503,3.0956
-0.66969,-0.39568,3.0956,3.07319
-0.39568,-0.1209,3.07319,3.06331
-0.1209,0.15408,3.06331,3.06393
0.15408,0.42881,3.06393,3.07518
0.42881,0.70267,3.07518,3.0993
0.70267,0.97427,3.0993,3.14117
0.97427,1.22602,3.14117,3.20407
1.22602,1.45399,3.20407,3.29172
1.45399,1.67989,3.29172,3.42223
1.67989,1.89054,3.42223,3.59757
-3.51506,-3.61293,0.75252,0.49629
-3.61293,-3.67016,0.49629,0.23802
-3.67016,-3.68716,0.23802,-0.01452
-3.68716,-3.6671,-0.01452,-0.25897
-3.6671,-3.61268,-0.25897,-0.49749
-3.61268,-3.52467,-0.49749,-0.73198
-3.52467,-3.40322,-0.73198,-0.96091
-3.40322,-3.24949,-0.96091,-1.18065
-3.24949,-3.06724,-1.18065,-1.386
-3.06724,-2.86538,-1.386,-1.57233
-2.86538,-2.64962,-1.57233,-1.74261
-2.64962,-2.42593,-1.74261,-1.90255
-2.42593,-2.20172,-1.90255,-2.06176
1.89959,1.76522,-3.35804,-3.17991
1.76522,1.63231,-3.17991,-3.03551
1.63231,1.48538,-3.03551,-2.91261
1.48538,1.29816,-2.91261,-2.80319
1.29816,1.10085,-2.80319,-2.7301
1.10085,1.10085,-2.7301,-2.7301
1.10085,0.83271,-2.7301,-2.67179
0.83271,0.55964,-2.67179,-2.64084
0.55964,0.28509,-2.64084,-2.62587
0.28509,0.01015,-2.62587,-2.62125
0.01015,-0.26481,-2.62125,-2.62524
-0.26481,-0.53941,-2.62524,-2.63931
-0.53941,-0.81267,-2.63931,-2.66872
-0.81267,-1.04556,-2.66872,-2.71421
-1.04556,-1.2503,-2.71421,-2.78094
-1.2503,-1.44927,-2.78094,-2.88527
-1.44927,-1.62598,-2.88527,-3.0261
-1.62598,-1.62598,-3.0261,-3.0261
-1.62598,-1.80803,-3.0261,-3.23056
0.70238,0.4285,-3.23417,-3.21023
0.4285,0.15377,-3.21023,-3.19894
0.15377,-0.1212,-3.19894,-3.19832
-0.1212,-0.39598,-3.19832,-3.20828
-0.39598,-0.67001,-3.20828,-3.23056
1.82665,1.77564,-2.95854,-2.79748
1.77564,1.74917,-2.79748,-2.66178
1.74917,1.74562,-2.66178,-2.54061
1.74562,1.77038,-2.54061,-2.41517
1.77038,1.8272,-2.41517,-2.30204
1.8272,1.8272,-2.30204,-2.30204
1.8272,1.92045,-2.30204,-2.19142
1.92045,1.92045,-2.19142,-2.19142
1.92045,2.09626,-2.19142,-2.04407
2.09626,2.09626,-2.04407,-2.04407
2.09626,2.32173,-2.04407,-1.88672
2.32173,2.54792,-1.88672,-1.73034
2.54792,2.76655,-1.73034,-1.56374
2.76655,2.97113,-1.56374,-1.38043
2.97113,3.15446,-1.38043,-1.17845
3.15446,3.31306,-1.17845,-0.95451
3.31306,3.44089,-0.95451,-0.71172
3.31306,3.35238,-0.3855,-0.11414
3.35238,3.35033,-0.11414,0.14036
3.35033,3.31277,0.14036,0.38534
3.31277,3.24168,0.38534,0.62478
3.24168,3.13755,0.62478,0.85615
3.13755,3.00338,0.85615,1.06976
3.00338,2.84446,1.06976,1.26067
2.84446,2.65615,1.26067,1.43737
2.65615,2.43702,1.43737,1.60301
2.43702,2.20551,1.60301,1.75125
2.20551,1.97021,1.75125,1.8935
-2.55275,-2.54029,4.08407,3.99761
-2.54029,-2.52522,3.99761,3.82153
-2.52522,-2.53704,3.82153,3.65112
-2.53704,-2.58399,3.65112,3.4725
-2.58399,-2.66155,3.4725,3.31306
-2.66155,-2.66155,3.31306,3.31306
-2.66155,-2.66155,3.31306,3.31306
-2.66155,-2.79618,3.31306,3.12681
-2.1671,-2.1671,2.18815,2.18815
-2.1671,-2.38595,2.18815,2.02181
-2.38595,-2.60942,2.02181,1.86152
-2.60942,-2.82859,1.86152,1.6955
-2.82859,-3.03747,1.6955,1.5169
-3.03747,-3.23056,1.5169,1.32153
-2.65687,-2.8682,1.62377,1.44818
-2.8682,-3.06147,1.44818,1.25317
-3.06147,-3.23056,1.25317,1.03702
-3.23056,-3.37035,1.03702,0.80089
-3.23056,-3.2804,0.46801,0.19828
-3.2804,-3.2899,0.19828,-0.06502
-3.2899,-3.26268,-0.06502,-0.31883
-3.26268,-3.20159,-0.31883,-0.56466
-3.20159,-3.10735,-0.56466,-0.8008
-3.10735,-2.98395,-0.8008,-1.01675
-2.98395,-2.83515,-1.01675,-1.20851
-2.83515,-2.66176,-1.20851,-1.38015
-2.66176,-2.45678,-1.38015,-1.54098
-2.45678,-2.22582,-1.54098,-1.68987
-2.22582,-1.98726,-1.68987,-1.82654
-1.98726,-1.75488,-1.82654,-1.97244
-1.75488,-1.75488,-1.97244,-1.97244
-1.75488,-1.66432,-1.97244,-2.05127
-1.66432,-1.66432,-2.05127,-2.05127
-1.66432,-1.60356,-2.05127,-2.13831
-1.60356,-1.5738,-2.13831,-2.24477
-1.5738,-1.5727,-2.24477,-2.34447
-1.5727,-1.59271,-2.34447,-2.45953
-1.59271,-1.63469,-2.45953,-2.59858
