t,theta1,theta_dot1,theta2,theta_dot2
26.2,0.7763302528383046,-0.113585108241764,2.8192162729987156,-0.0748828075585416
26.3,0.7616477488726732,-0.18314971723794304,2.8099566581464934,-0.10975884828310599
26.4,0.7401265965088736,-0.25147092145475625,2.7971500142120376,-0.14547633794611192
26.5,0.7118970819036884,-0.3180386538829745,2.7806925086582654,-0.182304224903113
26.6,0.6771364913291251,-0.38231401180922125,2.760452178955852,-0.2205158778160256
26.7,0.636073201476572,-0.44372690269020576,2.7362690120263418,-0.2603899926056255
26.8,0.5889914307124882,-0.501677644189583,2.7079551448010086,-0.3022113135145651
26.9,0.536236283246372,-0.5555431050431751,2.67529524442234,-0.34627102600517307
27,0.47821853573290024,-0.6046876617987633,2.638047136392644,-0.39286659732441487
27.1,0.4154184512934339,-0.6484788570017875,2.59594275256853,-0.4423007258388686
27.2,0.34838776453636267,-0.6863071571096369,2.548689465926246,-0.49487892145414314
27.3,0.2777489613022669,-0.7176086432440197,2.4959718749454955,-0.5509050356463377
27.4,0.2041910865328877,-0.7418889945033044,2.4374540708523624,-0.6106738559875288
27.5,0.12846160301618448,-0.7587467273902017,2.372782398939194,-0.6744596149331232
27.6,0.05135426890583976,-0.7678935194253131,2.3015886830590584,-0.742499048327493
27.7,-0.026306467139613703,-0.7691695750499589,2.2234938599752785,-0.8149675240472696
27.8,-0.1036835334458765,-0.7625524117916695,2.138111999319658,-0.8919468619613414
27.9,-0.17994635034936735,-0.7481581115954297,2.045054826203031,-0.9733838966647549
28,-0.2542894039499493,-0.7262348999751161,1.9439371889815726,-1.0590399100128027
28.1,-0.32594878008204325,-0.6971497544649976,1.8343845073328522,-1.148432937029607
28.2,-0.394215491664256,-0.6613694717318499,1.7160441012065164,-1.2407776559504091
28.3,-0.458444925543423,-0.6194381320456438,1.5886032626389945,-1.3349311083067923
28.4,-0.5180622762429822,-0.5719531251559231,1.4518175611472102,-1.4293560958625555
28.5,-0.5725643146123249,-0.5195418386959328,1.305552449184936,-1.5221165279841566
28.6,-0.6215181813039343,-0.4628408025751532,1.149839014630619,-1.6109184142494133
28.7,-0.6645580665492173,-0.40247861286945175,0.9849404755506597,-1.693205109853507
28.8,-0.7013806504379805,-0.3390634201172601,0.8114202346309203,-1.766305015111592
28.9,-0.7317400734112918,-0.27317525029953893,0.6301973144029374,-1.8276174096662525
